	Mov10_kd_2	Mov10_kd_3	Mov10_oe_1	Mov10_oe_2	Mov10_oe_3	Irrel_kd_1	Irrel_kd_2	Irrel_kd_3
STAT4	65.1893465942029	66.2976821304963	97.3695051628079	121.364504507086	130.069121045411	91.7674734607752	102.850384428462	108.32185679233
STAT5A	1.91733372335891	1.06931745371768	4.99330795706707	2.67715818765631	3.06044990695085	2.67283903283811	0	2.67461374795877
STAT5B	2061.13375261083	2133.28832016678	2024.7863765907	2028.39352018093	1954.09726558812	2109.76094325355	2118.30236211752	2300.16782324454
STAT6	703.661476472719	763.492661954426	810.580325030555	879.000271613823	778.884501318992	724.339377899129	733.458297035295	774.300680034064
STATH	0	0	0	0	0	0	0	0
STAU1	4332.53510355001	4221.66530727741	4237.65401956425	4345.92012462875	4255.55559561516	5033.84684517845	5125.89693707103	4980.13079869923
STAU2	788.024160300511	843.691470983252	865.506712558293	831.703810298562	968.632395549944	910.547163853517	948.509100840261	952.162494273322
STBD1	28.7600058503836	29.9408887040951	34.9531556994695	46.4040752527094	47.4369735577382	21.3827122627049	18.700069896084	25.4088306056083
STC1	566.252559631997	820.166487001463	940.406331914299	1016.42772524685	1045.14364322372	667.318811865249	673.202516259024	760.92761129427
STC2	2828.70635319551	3678.45204078883	3570.21518930296	3656.99808433853	3378.73669727374	3353.52203986755	3275.62891013072	3529.1528404316
STEAP1	202.598263434925	192.477141669183	160.618072618991	162.414263384483	142.310920673215	167.497912724522	178.689556784803	180.536427987217
STEAP1B	46.0160093606138	47.049967963578	49.9330795706707	62.4670243786473	42.8462986973119	53.4567806567623	47.7890675122147	52.154968085196
STEAP2	463.994761052856	559.253028294348	802.25814510211	746.927134356112	964.041720689518	600.497836044296	654.50244636294	621.847696400414
STEAP3	1019.38242958582	1029.75270793013	816.405850980466	892.386062552105	726.856852900827	689.592470472233	751.119474159374	708.772643209074
STEAP4	0.639111241119636	0	0	0	0	0	0	0
STH	1.91733372335891	1.06931745371768	3.32887197137805	3.56954425020842	0	0.890946344279371	0	1.33730687397938
STIL	2902.84325716539	2662.60045975703	1989.83322089123	1933.80059755041	2107.11976093566	2436.73825160408	2539.05393477941	2499.42654746747
STIM1	1110.77533706593	1129.19923112587	1208.38052561023	1260.94150638612	1150.72916501352	1231.28784779409	1247.71021917761	1226.3104034391
STIM2	1406.0447304632	1312.0525157116	1041.93692704133	958.422631180961	1046.67386817719	1236.63352585977	1272.64364570572	1178.16735597584
STIP1	5855.5371911381	5628.88707636988	4544.74245892388	4701.08977752449	4272.38807010339	5393.78916826731	5253.6807480276	5338.5290409257
STK10	889.642847638533	907.850518206313	803.090363094954	849.551531549604	706.963928505646	726.121270587687	724.108262087253	730.169553192744
STK11	1842.55770814791	1784.69083025481	1548.75768468364	1699.10306309921	1479.72753001074	1532.42771216052	1550.02801583096	1532.55367758038
STK11IP	462.716538570616	489.747393802699	461.880986028704	477.426543465376	410.100287531414	489.129543009375	432.179393153942	567.018114567259
STK16	707.496143919437	742.106312880072	826.3924668946	854.905847924916	717.675503179974	730.576002309084	723.069369315248	696.73688134326
STK17A	968.892641537368	860.800550242735	997.82937342057	877.215499488719	889.060697969222	731.466948653364	716.83601268322	652.60575450194
STK17B	1080.7371087333	1003.01977158719	1003.65489937048	895.063220739761	1207.34748829211	874.018363738063	804.103005531612	775.637986908043
STK19	341.285402757886	315.448648846716	252.162051831887	250.760483577141	281.561391439478	293.121347267913	285.695512301283	328.977490998929
STK24	1844.47504187127	1861.68168692249	1607.01294418275	1733.90611953874	1759.75869649674	1794.36593737865	1988.44076561693	1777.2808355186
STK25	2355.76403476698	2332.18136655827	1979.84660497709	2197.94687206583	1775.06094603149	2109.76094325355	2143.23578864563	2108.93294026549
STK3	584.147674383347	527.173504682818	710.714165889213	721.940324604653	869.167773574042	646.827045946824	655.541339134945	580.391183307053
STK31	4.47377868783745	5.34658726858841	9.98661591413414	8.92386062552105	12.2417996278034	18.7098732298668	14.5444988080653	28.0834443535671
STK32A	1.91733372335891	1.06931745371768	3.32887197137805	2.67715818765631	3.06044990695085	1.78189268855874	2.07778554400933	1.33730687397938
STK32B	2.55644496447854	5.34658726858841	9.15439792128963	6.24670243786473	7.65112476737713	1.78189268855874	5.19446386002334	6.68653436989692
STK32C	152.108475386473	166.813522779959	176.430214483037	206.141180449536	145.371370580165	183.53494692155	201.545197768905	165.826052373444
STK33	350.23296013356	380.677013523495	381.988058715631	377.47930445954	387.146913229283	386.670713417247	376.07918346569	369.09669721831
STK35	1923.08572452898	1871.30554400594	1799.25530052983	1802.61984635525	1666.41497433474	2118.67040669634	2126.61350429355	2040.73028969254
STK36	1012.3522059335	1046.86178718961	758.982809474195	764.774855607154	697.782578784794	1059.33520334817	1045.1261286367	1142.06007037839
STK38	1972.2972900952	1916.21687706209	1397.29400998594	1447.45019345951	1542.46675310323	1605.48531239143	1606.12822551922	1590.05787316149
STK38L	1517.25008641802	1411.49903890734	1631.97948396809	1352.85727082899	1759.75869649674	1710.61698101639	1750.53432082786	1646.22476186862
STK39	768.211711825802	867.216454965041	1235.01150138126	1237.73946875977	1334.35615943057	1135.06564261192	1153.17097692518	1180.8419697238
STK4	2420.95338136118	2399.54836614248	2424.25101315606	2349.65250269969	2379.49980265429	2851.02830169399	2771.76591570845	2714.73295417815
STK40	2812.0894609264	2724.62087207266	1875.81935587153	1948.07877455124	1710.79149798553	2195.29179230437	2063.24104520127	2091.54795090376
STL	14.060447304632	18.1783967132006	14.1477058783567	9.81624668807315	3.06044990695085	8.01851709851434	10.3889277200467	13.3730687397938
STMN1	9950.96202423273	9719.02633684002	11271.5604950861	11505.5335044843	11545.5472739721	13675.1354383441	14131.0194848075	13632.5062733459
STMN2	0.639111241119636	3.20795236115305	5.82552594991158	6.24670243786473	1.53022495347543	0.890946344279371	1.03889277200467	1.33730687397938
STMN3	1039.83398930165	1082.1492631623	570.901543091335	624.670243786473	491.202210065611	809.870226949948	752.158366931379	806.396045009569
STMN4	51.7680105306905	36.3567934264012	44.1075536207591	45.5116891901573	32.1347240229839	40.9835318368511	38.4390325641727	38.7818993454022
STOM	1277.58337099815	1415.77630872221	1441.40156360669	1410.86236489488	1472.07640524336	1432.64172160123	1435.74981091045	1374.75146645081
STOML1	264.592053823529	245.943014355067	232.188820003619	227.558445950787	220.352393300461	247.683083709665	214.011911032961	221.992941080578
STOML2	2210.0466717917	2251.98255752944	2268.62624849414	2292.53979469636	2148.4358346795	2439.41109063692	2295.95302613031	2500.76385434145
STOML3	1.27822248223927	1.06931745371768	0.832217992844512	0	1.53022495347543	0.890946344279371	2.07778554400933	2.67461374795877
STON1	133.574249394004	156.120348242782	268.806411688777	209.710724699745	283.091616392954	106.022614969245	140.25052422063	141.754528641815
STON1-GTF2A1L	1.91733372335891	4.27726981487073	3.32887197137805	0.892386062552105	6.1208998139017	1.78189268855874	3.116678316014	1.33730687397938
STON2	899.868627496447	955.969803623608	1160.11188202525	1083.35667993826	1250.19378698942	1051.31668624966	1077.33180456884	1006.99207610648
STOX1	163.612477726627	188.199871854312	182.255740432948	199.002091949119	218.822168346986	214.718068971328	214.011911032961	188.560269231093
STOX2	263.31383134129	279.091855420315	362.014826887363	338.214317707248	336.649489764594	285.102830169399	307.512260513381	286.183671031588
STRA13	1273.74870355143	1227.5764368679	902.124304243451	1018.21249737195	748.280002249483	1369.38453115739	1305.88821440987	1291.83844026409
STRA6	90.7537962389883	100.515840649462	178.094650468726	171.338124010004	131.599345998887	118.495863789156	128.822703728579	212.631792962722
STRA8	0	0	0	0	0	0	0	0
STRADA	1098.63222348465	1083.21858061601	965.372871699634	1020.88965555961	856.925973946238	996.968959248616	1054.47616358474	1025.71437234219
STRADB	727.308592394146	812.681264825439	662.445522304232	638.056034724755	627.392230924924	694.93814853791	688.785907839094	700.748801965198
STRAP	6953.53030338164	6829.73057689484	6485.47481823728	6513.52587056781	7129.31805824201	7374.36289160036	7490.41688615365	7217.44519886674
STRBP	1523.00208758809	1616.80799002114	1531.2811068339	1347.50295445368	1623.56867563743	1674.08818090094	1735.9898220198	1612.79209001914
STRC	2.55644496447854	0	3.32887197137805	0	1.53022495347543	1.78189268855874	1.03889277200467	1.33730687397938
STRN	1921.16839080563	1954.71230539592	2176.2500512884	2004.29909649203	2322.8814793757	2067.88646507242	2211.80271159794	2066.13912029815
STRN3	1432.2482913491	1476.72740358412	1739.33560504503	1701.78022128686	1817.90724472881	1647.35979057256	1726.63978707176	1643.55014812066
STRN4	5220.26061746519	5053.59428626977	3858.16261482716	4421.77293994568	3617.45179001591	5004.44561581723	4927.46841761814	5109.84956547523
STS	739.451705975419	705.749519453671	406.954598500966	377.47930445954	454.476811182201	493.584274730772	579.702166778604	514.863146482063
STT3A	4563.89337283532	4739.21495487677	4094.512524795	3951.48548498072	4108.65400008152	3874.72565127099	3781.56969009699	3871.50340017032
STT3B	3639.09940693521	3676.31340588139	3680.06796435843	3547.23459864462	3899.01318145538	3856.9067243854	3822.08650820517	3707.01465467086
STUB1	1195.13802089372	1202.98213543239	1183.4139858249	1283.25115794993	1020.66004396811	1303.45450168072	1226.93236373751	1329.28303273551
STX10	559.861447220801	543.213266488583	604.190262805116	651.441825663037	480.490635391284	583.569855502988	501.785208878254	536.260056465733
STX11	26.2035608859051	27.8022537966598	44.1075536207591	43.7269170650531	41.3160737438365	31.183122049778	40.516818108182	33.4326718494846
STX12	2183.20399966468	2090.51562201807	2169.59230734564	2010.54579892989	2200.46348309766	2101.74242615504	2160.89696576971	2128.99254337518
STX16	3830.8327792711	3882.69167444891	4423.23863196858	4448.54452182224	4840.10152784277	3813.25035351571	3824.16429374918	3987.84909820653
STX16-NPEPL1	17.2560035102302	18.1783967132006	19.1410138354238	14.2781770008337	22.9533743021314	15.1460878527493	25.9723193001167	22.7342168576495
STX17	1513.4154189713	1655.30341835497	1852.51725207188	1749.07668260213	2003.06446409933	1886.13341083943	2131.80796815358	1969.85302537163
STX18	550.913889845126	553.90644102576	488.511961799729	454.224505839021	494.262659972562	481.11102591086	473.735104034128	442.648575287176
STX19	3.19555620559818	0	1.66443598568902	2.67715818765631	0	0.890946344279371	2.07778554400933	0
STX1A	293.352059673913	259.844141253397	241.343217924908	244.513781139277	220.352393300461	202.244820151417	180.767342328812	209.957179214763
STX1B	33.8728957793407	55.6045075933195	123.168262940988	127.611206944951	107.11574674328	77.5123319523053	104.928169972471	93.6114811785569
STX2	871.108621646064	1015.8515810318	1176.75624188214	1096.74247087654	1106.35264136273	1121.70144744773	1168.75436850525	1069.84549918351
STX3	2335.31247505115	2183.54624049151	1811.7385704225	1869.54880104666	1885.23714268172	1667.85155649098	1739.10650033581	1777.2808355186
STX4	726.669481153026	763.492661954426	667.438830261299	706.769761541267	589.136607088039	608.516353142811	585.935523410632	663.304209493775
STX5	920.320187212276	932.444819641819	904.620958221985	928.081505054189	879.87934824837	922.129466329149	888.25332006399	998.968234862601
STX6	1169.57357124893	1145.23899293164	1244.16589930255	1246.66332938529	1342.00728419795	1219.70554531846	1246.6713264056	1162.11967348809
STX7	2149.33110388534	2230.59620845509	2395.12338340651	2291.64740863381	2550.88499744353	2384.1724172916	2313.61420325439	2171.78636334252
STX8	480.611653321966	474.776949450651	654.123342375786	630.024560161786	610.559756436695	580.89701647015	629.569019834828	591.089638298888
STXBP1	1155.5131239443	1185.87305617291	1427.25385772834	1459.94359833524	1415.45808196477	1541.33717560331	1640.41168699537	1615.4667037671
STXBP2	803.362830087382	745.314265241225	766.472771409796	840.627670924083	694.722128877843	805.415495228552	766.702865739444	778.312600656002
STXBP3	1623.34255244388	1677.75908488304	1452.22039751367	1358.2115872043	1597.55485142834	1598.35774163719	1513.6667688108	1501.79561947885
STXBP4	814.866832427536	780.601741213908	709.049729903524	630.916946224338	785.005401132893	580.89701647015	679.435872891052	627.196923896332
STXBP5	863.439286752628	875.770994594782	811.412543023399	811.178930859863	985.464870038174	806.306441572831	788.519613951542	784.999135025899
STXBP5L	83.0844613455527	73.7829043065201	100.698377134186	92.8081505054189	113.236646557181	84.6399027065403	89.3447783924014	80.2384124387631
STXBP6	143.160918010798	159.328300603935	215.544460146729	257.899572077558	228.003518067838	219.172800692725	221.284160436994	244.727157938227
STYK1	30.6773395737425	22.4556665280713	99.0339411484969	91.0233783803147	71.920572813345	98.0040978707308	105.967062744476	101.635322422433
STYX	860.24373054703	820.166487001463	910.446484171896	970.91603605669	1040.55296836329	942.621232247575	952.66467192828	819.769113749363
STYXL1	404.55741562873	405.271314959002	435.25001025768	475.641771340272	407.039837624463	339.45055717044	345.951293077554	370.43400409229
SUB1	4831.04187162333	4847.21601770226	4650.43414401513	4471.7465594486	5644.99985337084	4631.13909756417	4554.50591246846	4247.28663175853
SUCLA2	793.776161470588	765.631296861861	801.425927109265	770.129171982466	855.395748992763	790.269407375802	742.808331983337	732.844166940703
SUCLG1	1600.33454776357	1577.24324423358	1594.52967429009	1694.64113278645	1560.82945254493	1546.68285366899	1501.20005554674	1473.71217512528
SUCLG2	746.481929627735	763.492661954426	803.090363094954	820.995177547936	960.981270782567	540.804430977578	550.613169162474	550.970432079507
SUCNR1	0	0	0	0	0	0	0	1.33730687397938
SUDS3	1425.85717893791	1524.84668900142	1961.53780913451	1923.09196479979	1921.96254156513	1732.89063962338	1849.22913416831	1817.40004173798
SUFU	981.674866359761	895.018708761701	727.358525746104	726.402254917413	700.843028691745	845.508080721123	872.66992848392	862.562933716703
SUGP1	1055.81177032964	968.801613068221	762.311681445573	796.90075385903	685.540779156991	795.615085441479	782.286257319514	850.527171850889
SUGP2	5121.83748633276	5222.54644395716	5659.08235134268	5740.71954039769	5605.21400458048	5990.72321893449	6042.20036197914	6138.23855156538
SUGT1	482.528987045325	444.836060746556	421.102304379323	384.618392959957	445.295461461349	425.872352565539	449.840570278021	393.168220949939
SUGT1P1	27.4817833681443	20.317031620636	23.3021037996463	32.1258982518758	19.8929243951805	22.2736586069843	27.0112120721213	20.0596031096908
SUGT1P3	7.66933489343563	4.27726981487073	10.8188339069787	11.6010188131774	9.18134972085255	8.90946344279371	3.116678316014	8.02384124387631
SULF1	177.672925031259	222.418030373278	415.276778429411	389.080323272718	417.751412298791	216.499961659887	224.400838753008	239.37793044231
SULF2	1641.87677843634	1587.93641877076	1179.25289586067	1213.64504507086	1150.72916501352	1127.0471255134	986.948133404434	1036.41282733402
SULT1A1	184.703148683575	216.002125650972	365.343698858741	378.371690522092	374.905113601479	275.302420382326	249.33426528112	341.013252864743
SULT1A2	7.030223652316	8.55453962974146	10.8188339069787	8.92386062552105	10.711574674328	8.90946344279371	10.3889277200467	14.7103756137732
SULT1A3	0	0	0	0	0	0	0	0
SULT1A4	0	0	0	0	0	0	0	0
SULT1B1	0	0	0	0	0	0	0	0
SULT1C2	49.211565566212	51.3272377784488	94.8728511842744	95.4853086930752	87.2228223480992	79.294224640864	98.6948133404434	89.5995605566188
SULT1C2P1	0	3.20795236115305	0	0	0	0.890946344279371	1.03889277200467	0
SULT1C3	0	0	0	0	0	0	0	0
SULT1C4	317.638286836459	300.478204494669	550.928311263067	540.785953906576	515.685809321218	330.541093727647	414.518216029862	426.600892799424
SULT1E1	0	0	0	0	0	0	0	0
SULT2A1	78.6106826577152	71.6442693990847	88.2151072415183	94.5929226305231	99.4646219759026	114.932078412039	108.044848288485	144.429142389774
SULT2B1	12.7822248223927	10.6931745371768	31.6242837280915	42.834531002501	32.1347240229839	29.4012293612193	28.050104844126	25.4088306056083
SULT4A1	323.390288006536	336.83499792107	472.699819935683	492.597106528762	497.323109879513	408.053425679952	405.16818108182	449.335109657073
SULT6B1	0	0	0.832217992844512	0.892386062552105	0	0	0	0
SUMF1	348.315626410202	331.488410652482	218.873332118107	230.235604138443	212.701268533084	216.499961659887	215.050803804966	211.294486088743
SUMF2	1602.25188148693	1793.24536988455	1952.38341121323	1973.95797036526	1827.08859444966	1594.79395626007	1574.96144235908	1656.92321686046
SUMO1	2683.62810146135	2691.47203100741	3040.092327861	2991.27808167466	3423.11322092453	3031.8904095827	3132.26170759407	2867.1859378118
SUMO1P1	0	0	0	0	0	0	1.03889277200467	1.33730687397938
SUMO1P3	1214.31135812731	1344.13203932313	1573.72422446897	1479.57609171139	1784.24229575235	1574.30219034165	1543.79465919894	1576.68480442169
SUMO2	4887.92277208298	4651.53092367192	4044.57944522433	4161.19620968046	4999.24492300421	4645.39423907264	4552.42812692445	4435.84690098962
SUMO3	2852.99258035805	2901.05825193607	2479.1774006838	2519.20585458459	2171.38920898163	2797.57152103723	2921.36647487712	2732.11794353988
SUMO4	3.19555620559818	3.20795236115305	9.15439792128963	5.35431637531263	9.18134972085255	4.45473172139686	1.03889277200467	4.01192062193816
SUN1	3083.71173840224	3194.05123425472	3045.08563581807	3027.86591023929	3184.39812818236	2821.62707233277	2917.21090378911	2869.86055155976
SUN2	1414.35317659775	1479.93535594527	1804.2486084869	1979.31228674057	1744.45644696198	1646.46884422828	1604.05043997521	1591.39518003547
SUN3	0.639111241119636	0	0	0.892386062552105	0	0	0	0
SUN5	0	0	0	0	0	0	0	0
SUOX	435.873866443592	414.895172042461	380.323622729942	398.896569960791	339.709939671544	416.071942778466	446.723891962007	417.239744681568
SUPT16H	6940.10896731813	6921.69187791456	5768.10290840531	5544.39460663623	5790.37122395101	6770.30127017894	6678.002738446	6685.19706302295
SUPT3H	536.853442540494	529.312139590253	583.384812984003	587.190029159285	566.183232785907	459.728313648156	535.029777582404	480.093167758599
SUPT4H1	1906.46883225987	1747.26471937469	1573.72422446897	1523.30300877644	1366.49088345355	1574.30219034165	1523.01680375884	1559.29981505996
SUPT5H	5760.30961621128	5226.82371377203	3988.82083970375	3996.99717417088	3560.83346673731	4828.03823964991	4625.15062096478	4601.67295336306
SUPT6H	9063.23651031756	8497.86580469443	5770.59956238385	5436.41589306742	5224.1879911651	6852.26833385264	6671.76938181397	6683.85975614897
SUPT7L	1826.57992711992	1872.37486145966	1796.7586465513	1815.11325123098	1637.34070021871	1729.32685424626	1760.92324854791	1830.77311047778
SUPV3L1	1766.50347045467	1662.788640531	1323.22660862277	1293.95979070055	1331.29570952362	1576.08408303021	1498.08337723073	1505.80754010079
SURF1	414.144084245524	376.399743708624	388.645802658387	428.34531002501	299.924090881183	332.322986416205	325.173437637461	346.362480360661
SURF2	627.607238779482	556.045075933195	405.290162515277	462.25598040199	318.286790322888	543.477270010416	509.057458282287	516.200453356043
SURF4	5311.65352494529	5400.0531412743	4462.35287763227	4460.14554063542	4221.8906466387	3806.12278276147	3729.62505149676	3791.26498773156
SURF6	1874.51327020389	1822.11694113493	1329.88435256553	1434.95678858378	1208.87771324559	1565.39272689886	1480.42220010665	1529.87906383242
SUSD1	338.728957793407	361.429299356577	314.578401295226	306.980805517924	298.393865927708	403.598693958555	380.234754553708	413.22782405963
SUSD2	7.66933489343563	20.317031620636	14.1477058783567	20.5248794386984	10.711574674328	17.8189268855874	19.7389626680887	22.7342168576495
SUSD3	0	0	0	0	0	0	0	0
SUSD4	95.2275749268258	91.9613010197207	127.32935290521	136.535067570472	114.766871510657	167.497912724522	147.522773624663	171.175279869361
SUSD5	1026.41265323814	1045.79246973589	987.842757506436	861.152550362781	927.316321806108	653.063670356779	673.202516259024	678.014585107548
SUV39H1	1321.04293539429	1215.81394487701	1034.44696510573	1074.43281931273	948.739471154764	1154.66646218607	1103.30412386896	1182.17927659778
SUV39H2	1593.30432411125	1537.67849844603	1366.50194425069	1327.87046107753	1424.63943168562	1405.02238492857	1344.32724697404	1365.39031833295
SUV420H1	1878.34793765061	1830.67148076467	1383.14630410758	1389.44509939363	1557.76900263798	1564.50178055458	1674.69514847152	1477.72409574722
SUV420H2	708.135255160557	689.709757647905	734.848487681704	776.375874420331	659.526954947908	850.8537587868	807.219683847626	826.45564811926
SUZ12	5876.62786209505	5640.64956836078	4791.07898480586	4584.18720333016	5352.72688725704	5588.9064176645	5770.01045571392	5438.82705647416
SUZ12P	609.073012787013	680.085900564446	813.076979009088	858.475392175125	849.274849178861	625.444333684119	654.50244636294	657.954981997857
SV2A	1204.72468951051	1279.97299210007	1640.30166389653	1677.68579759796	1565.42012740536	1667.85155649098	1634.17833036334	1743.84816366912
SV2B	4.47377868783745	2.13863490743537	5.82552594991158	4.46193031276052	1.53022495347543	6.2366244099556	7.27224940403267	6.68653436989692
SV2C	1.91733372335891	8.55453962974146	5.82552594991158	3.56954425020842	1.53022495347543	2.67283903283811	4.15557108801867	9.3611481178557
SVEP1	63.9111241119636	63.0897297693433	103.195031112719	73.1756571292726	110.176196650231	81.9670636737022	78.9558506723547	78.9011055647837
SVIL	933.741523275788	1023.33680320782	1005.31933535617	1103.88155937695	1107.88286631621	1084.28170098799	1049.28169972471	1123.33777414268
SVIP	641.028574842995	631.96661514715	605.02248079796	637.163648662203	596.787731855416	800.069817162875	752.158366931379	767.614145664167
SVOP	0.639111241119636	0	0.832217992844512	0	1.53022495347543	3.56378537711748	0	1.33730687397938
SVOPL	10.2257798579142	9.62385708345914	14.9799238712012	19.6324933761463	35.1951739299348	8.01851709851434	2.07778554400933	14.7103756137732
SWAP70	968.892641537368	936.72208945669	1070.23233879804	1064.61657262466	1146.13849015309	1053.09857893822	979.675884000401	1127.34969476462
SWI5	372.601853572748	363.567934264012	362.847044880207	356.06203895829	325.937915090266	384.888820728688	384.390325641727	382.469765958104
SWSAP1	120.152913330492	139.011268983299	91.5439792128963	80.3147456296894	79.5716975807221	119.386810133436	122.589347096551	96.2860949265157
SWT1	248.614272795538	256.636188892244	292.108515488424	273.962521203496	344.300614531971	268.174849628091	295.045547249325	298.219432897403
SYAP1	4463.55290797954	4502.89579760516	4117.81462859465	3976.47229473218	4283.09964477772	4566.10001443178	4447.49995695198	4216.528573657
SYBU	113.122689678176	120.832872270098	124.000480933832	132.965523320264	116.297096464132	130.969112609068	117.394883236527	131.05607364998
SYCE1	0	0	0	0	0	0	0	0
SYCE1L	10.8648910990338	11.7624919908945	30.7920657352469	38.3726006897405	33.6649489764594	12.4732488199112	14.5444988080653	13.3730687397938
SYCE2	66.4675690764421	66.2976821304963	57.4230415062713	57.1127080033347	55.0880983251153	52.5658343124829	56.100209688252	41.4565130933609
SYCE3	3.83466744671782	4.27726981487073	4.99330795706707	5.35431637531263	3.06044990695085	3.56378537711748	1.03889277200467	6.68653436989692
SYCN	0	0	0	0	1.53022495347543	0.890946344279371	0	0
SYCP1	1.91733372335891	0	0	0	0	0	0	0
SYCP2	77.3324601754759	102.654475556898	226.363294053707	232.912762326099	286.152066299905	131.860058953347	145.444988080653	141.754528641815
SYCP2L	318.277398077579	311.171379031846	403.625726529588	403.358500273551	480.490635391284	324.304469317691	307.512260513381	397.180141571877
SYCP3	1.91733372335891	2.13863490743537	6.6577439427561	4.46193031276052	3.06044990695085	5.34567806567623	3.116678316014	4.01192062193816
SYDE1	536.853442540494	640.521154776892	473.532037928527	554.171744844857	491.202210065611	744.831143817554	755.275045247393	687.375733225404
SYDE2	366.210741161551	359.290664449141	483.518653842661	435.484398525427	488.141760158661	431.218030631216	468.540640174105	433.287427169321
SYF2	1611.1994388626	1472.45013376925	1321.56217263709	1245.77094332274	1432.290556453	1370.27547750167	1287.18814451378	1208.92541407736
SYK	1100.54955720801	1044.72315228218	987.010539513591	944.144454180127	953.33014601519	1233.06974048265	1252.90468303763	1196.88965221155
SYMPK	4024.48348533035	3786.45310361431	2739.66163244413	2963.61411373554	2460.60172518848	2971.3060581717	3140.57284977011	3134.64731260768
SYN1	35.7902295026996	24.5943014355067	24.9665397853354	23.2020376263547	22.9533743021314	40.0925854925717	39.4779253361774	40.1192062193816
SYN2	261.396497617931	257.705506345962	326.229453195049	333.752387394487	350.421514345872	264.611064250973	259.723193001167	278.159829787712
SYN3	19.8124484747087	9.62385708345914	26.6309757710244	36.5878285646363	32.1347240229839	16.0370341970287	17.6611771240793	9.3611481178557
SYNC	49.211565566212	44.9113330561427	98.2017231556524	82.0995177547936	76.5112476737713	68.6028685095116	40.516818108182	50.8176612112166
SYNCRIP	6480.58798495311	6584.85687999349	6701.85149637685	6543.86699669458	7514.93474651781	6381.84866407314	6304.00134052432	6201.09197464241
SYNDIG1	128.461359465047	129.38741189984	159.785854626146	144.566542133441	133.129570952362	127.40532723195	127.783810956574	88.2622536826394
SYNDIG1L	1.91733372335891	1.06931745371768	2.49665397853354	0.892386062552105	4.59067486042628	1.78189268855874	2.07778554400933	1.33730687397938
SYNE1	922.876632176754	1011.57431121693	1194.23281973187	1064.61657262466	1066.56679257237	845.508080721123	939.159065892219	891.98368494425
SYNE2	1365.78072227266	1483.14330830643	1570.39535249759	1332.33239139029	1560.82945254493	1241.97920392544	1337.05499757001	1313.23535024776
SYNGAP1	582.230340659988	585.98596463729	773.962733345396	719.263166416996	717.675503179974	672.664489930925	634.763483694852	637.895378888167
SYNGR1	587.343230588945	603.095043896773	934.580805964387	956.637859055856	792.65652590027	767.995748768818	769.819544055458	807.733351883548
SYNGR2	2162.11332870773	2134.35763762049	1572.05978848328	1683.04011397327	1462.89505552251	2054.52226990823	2027.91869095311	2099.57179214763
SYNGR3	59.4373454241261	76.9908566676732	148.967020719168	166.876193697244	133.129570952362	94.4403124936133	89.3447783924014	113.671084288248
SYNGR4	8.9475573756749	14.9704443520476	14.9799238712012	20.5248794386984	6.1208998139017	18.7098732298668	12.466713264056	8.02384124387631
SYNJ1	1387.51050447073	1347.33999168428	1129.31981629	1031.59828831023	1150.72916501352	1062.89898872529	1109.53748050098	1061.82165793963
SYNJ2	1367.0589447549	1341.99340441569	1083.54782668355	1056.58509806169	1124.71534080444	1085.17264733227	1102.26523109695	1139.38545663044
SYNJ2BP	1900.7168310898	1870.23622655223	2009.8064527195	1906.1366296113	2183.63100860943	2041.15807474404	2146.35246696164	1909.67421604256
SYNJ2BP-COX16	4.47377868783745	2.13863490743537	4.99330795706707	1.78477212510421	0	1.78189268855874	4.15557108801867	6.68653436989692
SYNM	759.264154450127	750.660852509813	854.687878651314	851.336303674708	890.590922922697	775.123319523053	826.958646515715	845.177944354971
SYNPO	28.120894609264	40.6340632412719	99.0339411484969	111.548257819013	114.766871510657	48.111102591086	59.216888004266	48.1430474632579
SYNPO2	33.8728957793407	33.1488410652482	64.9130034418719	49.0812334403658	62.7392230924924	60.5843514109972	84.150314532378	81.5757193127425
SYNPO2L	8.9475573756749	3.20795236115305	0	1.78477212510421	1.53022495347543	0.890946344279371	2.07778554400933	5.34922749591754
SYNPR	0	0	0.832217992844512	0	0	0	0	0
SYNRG	3060.70373372194	2907.47415665838	2673.91641100942	2533.48403158543	2572.30814679219	2368.13538309457	2464.25365519507	2528.84729869502
SYP	486.363654492043	480.12353671924	277.128591617222	243.621395076725	234.12441788174	396.47112320432	359.456899113615	377.120538462187
SYPL1	1804.21103368073	1842.43397275557	1707.71132131694	1675.0086394103	1932.67411623946	1346.21992620613	1333.93831925399	1285.15190589419
SYPL2	504.258769243393	552.837123572042	589.210338933914	631.80933228689	560.062332972006	412.508157401349	393.740360589769	433.287427169321
SYS1	483.807209527564	495.093981071287	454.391024093104	464.040752527094	423.872312112693	509.6213089278	527.757528178371	488.117009002476
SYS1-DBNDD2	3.83466744671782	3.20795236115305	4.16108996422256	0	4.59067486042628	2.67283903283811	0	1.33730687397938
SYT1	378.353854742824	375.330426254907	459.384332050171	461.363594339438	503.444009693415	457.055474615317	474.773996806133	445.323189035135
SYT10	0	0	0	0	0	0	0	0
SYT11	1077.54155252771	1066.10950135653	1076.8900827408	1088.71099631357	1198.16613857126	1401.45859955145	1449.25541694651	1473.71217512528
SYT12	9.58666861679454	16.0397618057652	28.2954117567134	36.5878285646363	38.2556238368856	26.7283903283811	19.7389626680887	14.7103756137732
